transaction_id,order_date,department,processing_time_minutes,amount,status,error_flag
4423,2024-11-26,Operations,33,1274.32,Completed,0
4424,2024-01-16,Payments,6,6883.11,Completed,0
4425,2024-12-03,Payments,4,9642.54,Completed,0
4426,2024-04-03,Operations,21,6463.59,Completed,0
4427,2024-10-30,Payments,9,2685.12,Completed,0
4428,2024-05-17,Compliance,16,5246.66,Completed,0
4429,2024-12-03,Settlements,31,9752.31,Completed,0
4430,2024-02-07,Settlements,63,5327.96,Delayed,0
4431,2024-05-06,Settlements,34,3797.73,Completed,0
4432,2024-10-01,Compliance,18,3895.91,Completed,0
4433,2024-06-12,Compliance,87,9673.63,Delayed,0
4434,2024-11-14,Compliance,27,7217.27,Completed,0
4435,2024-03-17,Settlements,50,6903.01,Completed,0
4436,2024-06-22,Payments,53,2397.34,Completed,0
4437,2024-12-23,Compliance,24,5638.9,Completed,0
4438,2024-11-16,Operations,1,3631.78,Completed,0
4439,2024-03-31,Compliance,15,2478.0,Completed,0
4440,2024-08-25,Operations,15,8965.97,Completed,0
4441,2024-09-20,Settlements,25,3893.24,Completed,0
4442,2024-06-27,Operations,21,2899.59,Completed,0
4443,2024-07-27,Compliance,21,9324.03,Completed,0
4444,2024-03-13,Compliance,26,2053.73,Completed,0
4445,2024-04-16,Payments,29,7480.5,Completed,0
4446,2024-12-10,Settlements,5,6562.2,Completed,0
4447,2024-10-21,Operations,29,9212.8,Completed,0
4448,2024-10-10,Settlements,41,8337.27,Completed,0
4449,2024-12-18,Compliance,87,7082.42,Delayed,0
4450,2024-06-30,Payments,28,3214.26,Completed,0
4451,2024-02-06,Compliance,47,5006.13,Completed,0
4452,2024-05-16,Compliance,39,9450.51,Completed,0
4453,2024-12-03,Compliance,13,329.71,Completed,0
4454,2024-02-25,Operations,30,7963.89,Completed,0
4455,2024-07-05,Compliance,68,2592.92,Delayed,0
4456,2024-12-06,Settlements,66,1931.67,Delayed,0
4457,2024-09-14,Settlements,66,2399.02,Delayed,0
4458,2024-02-27,Payments,133,691.53,Delayed,1
4459,2024-12-28,Settlements,41,9920.6,Completed,0
4460,2024-05-02,Compliance,18,8711.7,Completed,0
4461,2024-07-06,Compliance,41,5258.45,Completed,0
4462,2024-08-17,Settlements,11,7179.52,Completed,0
4463,2024-06-16,Payments,37,5610.29,Completed,0
4464,2024-04-23,Payments,11,8134.63,Completed,0
4465,2024-09-08,Settlements,14,8463.18,Completed,0
4466,2024-04-16,Operations,4,2404.63,Completed,0
4467,2024-02-06,Operations,35,4651.5,Completed,0
4468,2024-11-30,Operations,63,6384.99,Delayed,0
4469,2024-04-01,Operations,28,9786.56,Completed,0
4470,2024-01-18,Settlements,26,6858.62,Completed,0
4471,2024-12-19,Payments,15,8986.59,Completed,0
4472,2024-03-03,Compliance,51,8476.51,Completed,0
4473,2024-05-29,Compliance,57,5862.42,Completed,0
4474,2024-05-18,Settlements,7,8947.19,Completed,0
4475,2024-07-04,Compliance,30,3836.48,Completed,0
4476,2024-07-03,Operations,49,3854.91,Completed,0
4477,2024-07-23,Payments,18,7831.56,Completed,0
4478,2024-09-16,Settlements,5,1431.98,Completed,0
4479,2024-08-01,Payments,10,3127.67,Completed,0
4480,2024-09-12,Settlements,70,6124.87,Delayed,0
4481,2024-05-14,Settlements,55,4258.65,Completed,0
4482,2024-03-01,Settlements,60,9413.16,Completed,0
4483,2024-12-28,Settlements,8,9589.21,Completed,0
4484,2024-11-05,Payments,49,5075.55,Completed,0
4485,2024-03-28,Compliance,74,5436.71,Delayed,0
4486,2024-11-19,Settlements,15,7273.81,Completed,0
4487,2024-07-25,Operations,22,4626.92,Completed,0
4488,2024-05-08,Settlements,31,1981.97,Completed,0
4489,2024-11-06,Payments,35,7494.99,Completed,0
4490,2024-01-03,Settlements,19,7404.08,Completed,0
4491,2024-08-29,Operations,53,2525.31,Completed,0
4492,2024-04-30,Payments,40,8345.87,Completed,0
4493,2024-04-11,Settlements,12,6175.13,Completed,0
4494,2024-02-07,Operations,51,2439.39,Completed,0
4495,2024-12-06,Payments,23,6555.19,Completed,0
4496,2024-05-12,Settlements,41,2412.73,Completed,0
4497,2024-07-20,Operations,13,2725.81,Completed,0
4498,2024-12-13,Payments,14,8495.29,Completed,0
4499,2024-01-21,Settlements,5,9301.97,Completed,0
4500,2024-08-29,Payments,58,2643.14,Completed,0
4501,2024-04-18,Operations,47,9287.71,Completed,0
4502,2024-10-29,Settlements,32,2464.11,Completed,0
4503,2024-03-24,Settlements,7,1260.95,Completed,0
4504,2024-03-23,Settlements,65,676.42,Delayed,0
4505,2024-10-17,Operations,40,2496.92,Completed,0
4506,2024-03-09,Compliance,19,3913.94,Completed,0
4507,2024-05-08,Settlements,34,9282.73,Completed,0
4508,2024-07-14,Operations,23,2497.36,Completed,0
4509,2024-05-19,Payments,40,3718.11,Completed,0
4510,2024-10-09,Payments,11,7368.14,Completed,0
4511,2024-11-07,Operations,3,3090.53,Completed,0
4512,2024-08-21,Compliance,38,6875.24,Completed,0
4513,2024-01-23,Operations,42,4377.57,Completed,0
4514,2024-06-01,Payments,5,2044.81,Completed,0
4515,2024-10-03,Payments,1,7367.18,Completed,0
4516,2024-03-01,Settlements,32,367.68,Completed,0
4517,2024-11-14,Compliance,39,2994.11,Completed,0
4518,2024-02-21,Operations,22,3626.2,Completed,0
4519,2024-12-09,Payments,12,4636.36,Completed,0
4520,2024-06-01,Payments,88,6830.71,Delayed,0
4521,2024-08-24,Payments,36,4648.11,Completed,0
4522,2024-11-06,Operations,57,5983.81,Completed,0
4523,2024-10-28,Operations,9,5998.21,Completed,0
4524,2024-02-01,Compliance,63,3795.39,Delayed,0
4525,2024-02-24,Settlements,35,9346.32,Completed,0
4526,2024-12-17,Settlements,82,9562.95,Delayed,0
4527,2024-02-05,Settlements,41,5860.32,Completed,0
4528,2024-04-19,Payments,28,809.74,Completed,0
4529,2024-06-25,Settlements,24,4962.16,Completed,0
4530,2024-12-27,Payments,15,1925.75,Completed,0
4531,2024-11-09,Compliance,25,4883.82,Completed,0
4532,2024-10-21,Payments,41,1965.98,Completed,0
4533,2024-12-01,Compliance,47,7068.17,Completed,0
4534,2024-04-06,Compliance,13,896.25,Completed,0
4535,2024-07-31,Settlements,7,9537.71,Completed,0
4536,2024-11-12,Settlements,33,2034.22,Completed,0
4537,2024-05-16,Payments,5,6640.5,Completed,0
4538,2024-01-06,Operations,25,9177.93,Completed,0
4539,2024-04-18,Settlements,8,2554.07,Completed,0
4540,2024-02-04,Settlements,45,9349.54,Completed,0
4541,2024-02-08,Operations,19,3947.88,Completed,0
4542,2024-05-29,Operations,21,9609.26,Completed,0
4543,2024-04-27,Settlements,6,9716.5,Completed,0
4544,2024-09-17,Operations,54,1961.99,Completed,0
4545,2024-03-27,Payments,30,8327.76,Completed,0
4546,2024-03-16,Compliance,31,2014.87,Completed,0
4547,2024-11-08,Compliance,8,2341.76,Completed,0
4548,2024-08-01,Settlements,4,932.85,Completed,0
4549,2024-10-11,Settlements,13,1649.72,Completed,0
4550,2024-08-26,Payments,18,6358.97,Completed,0
4551,2024-06-13,Operations,13,4547.6,Completed,0
4552,2024-03-27,Settlements,82,7930.35,Delayed,0
4553,2024-05-20,Compliance,55,3386.77,Completed,0
4554,2024-06-08,Payments,26,9689.38,Completed,0
4555,2024-02-15,Payments,14,593.74,Completed,0
4556,2024-04-21,Operations,10,723.07,Completed,0
4557,2024-02-14,Settlements,25,7043.61,Completed,0
4558,2024-09-03,Settlements,32,8886.63,Completed,0
4559,2024-04-13,Payments,17,7975.45,Completed,0
4560,2024-03-25,Compliance,35,4949.19,Completed,0
4561,2024-05-13,Settlements,16,2769.45,Completed,0
4562,2024-04-17,Compliance,9,233.17,Completed,0
4563,2024-01-18,Payments,36,5143.57,Completed,0
4564,2024-04-03,Settlements,4,4808.8,Completed,0
4565,2024-05-29,Compliance,7,3508.03,Completed,0
4566,2024-09-02,Payments,11,5822.92,Completed,0
4567,2024-10-15,Compliance,15,7315.27,Completed,0
4568,2024-07-27,Settlements,41,7038.79,Completed,0
4569,2024-05-05,Operations,6,2706.2,Completed,0
4570,2024-08-22,Compliance,21,5894.51,Completed,0
4571,2024-05-01,Operations,32,1572.87,Completed,0
4572,2024-05-17,Settlements,30,1303.86,Completed,0
4573,2024-04-24,Operations,41,7879.97,Completed,0
4574,2024-06-10,Payments,21,6968.08,Completed,0
4575,2024-07-19,Operations,15,7702.5,Completed,0
4576,2024-08-21,Compliance,60,1609.38,Completed,0
4577,2024-01-28,Compliance,14,9154.72,Completed,0
4578,2024-01-11,Operations,13,1417.8,Completed,0
4579,2024-07-24,Payments,12,8713.37,Completed,0
4580,2024-06-15,Settlements,11,3588.55,Completed,0
4581,2024-09-03,Operations,70,1143.8,Delayed,0
4582,2024-02-16,Compliance,78,2939.01,Delayed,0
4583,2024-09-02,Compliance,45,1896.34,Completed,0
4584,2024-05-06,Operations,37,4957.63,Completed,0
4585,2024-05-26,Operations,13,9502.48,Completed,0
4586,2024-04-27,Operations,17,3345.92,Completed,0
4587,2024-05-31,Settlements,5,6159.78,Completed,0
4588,2024-03-12,Compliance,21,8928.04,Completed,0
4589,2024-12-28,Compliance,7,6337.73,Completed,0
4590,2024-05-16,Compliance,29,3685.77,Completed,0
4591,2024-06-23,Settlements,14,9909.31,Completed,0
4592,2024-10-15,Payments,31,1955.39,Completed,0
4593,2024-01-19,Compliance,12,5280.23,Completed,0
4594,2024-07-13,Compliance,4,7987.38,Completed,0
4595,2024-11-25,Payments,10,106.42,Completed,0
4596,2024-06-23,Settlements,33,7050.23,Completed,0
4597,2024-12-19,Payments,34,2738.34,Completed,0
4598,2024-05-20,Payments,32,1780.29,Completed,0
4599,2024-09-02,Payments,28,2814.53,Completed,0
4600,2024-04-02,Payments,26,9671.48,Completed,0
4601,2024-08-26,Settlements,40,8930.16,Completed,0
4602,2024-07-23,Settlements,1,2216.17,Completed,0
4603,2024-02-17,Payments,68,1258.57,Delayed,0
4604,2024-09-01,Operations,20,3705.11,Completed,0
4605,2024-11-15,Operations,40,5964.13,Completed,0
4606,2024-11-12,Operations,24,8684.73,Completed,0
4607,2024-10-21,Operations,13,9664.29,Completed,0
4608,2024-05-07,Compliance,19,7536.42,Completed,0
4609,2024-12-09,Settlements,9,6030.17,Completed,0
4610,2024-10-08,Settlements,11,1509.09,Completed,0
4611,2024-01-17,Payments,35,832.88,Completed,0
4612,2024-03-11,Compliance,29,6000.67,Completed,0
4613,2024-09-25,Payments,4,5436.73,Completed,0
4614,2024-11-20,Payments,11,8476.27,Completed,0
4615,2024-10-08,Settlements,20,3293.8,Completed,0
4616,2024-10-31,Compliance,24,492.94,Completed,0
4617,2024-01-07,Operations,86,4294.71,Delayed,0
4618,2024-11-09,Settlements,28,9694.9,Completed,0
4619,2024-10-31,Compliance,3,7976.19,Completed,0
4620,2024-04-12,Compliance,25,434.34,Completed,0
4621,2024-11-04,Settlements,7,8759.32,Completed,0
4622,2024-07-11,Settlements,21,4769.73,Completed,0
4623,2024-08-28,Payments,91,3711.2,Delayed,1
4624,2024-03-02,Payments,16,3532.72,Completed,0
4625,2024-01-17,Payments,47,5991.93,Completed,0
4626,2024-06-19,Operations,25,5352.93,Completed,0
4627,2024-01-25,Settlements,66,6600.61,Delayed,0
4628,2024-09-07,Compliance,37,5779.05,Completed,0
4629,2024-09-09,Settlements,51,1525.05,Completed,0
4630,2024-07-25,Compliance,32,2646.64,Completed,0
4631,2024-01-29,Operations,16,8426.19,Completed,0
4632,2024-04-26,Settlements,61,6666.26,Delayed,0
4633,2024-10-08,Compliance,30,4539.17,Completed,0
4634,2024-05-23,Compliance,17,1907.75,Completed,0
4635,2024-01-25,Payments,13,176.14,Completed,0
4636,2024-11-05,Operations,30,3187.69,Completed,0
4637,2024-06-04,Settlements,54,642.98,Completed,0
4638,2024-03-13,Payments,34,4874.61,Completed,0
4639,2024-04-29,Operations,18,8235.83,Completed,0
4640,2024-11-07,Payments,33,2925.45,Completed,0
4641,2024-11-16,Settlements,43,8492.77,Completed,0
4642,2024-04-02,Compliance,5,7075.19,Completed,0
4643,2024-03-26,Settlements,8,1340.1,Completed,0
4644,2024-12-01,Operations,41,6481.16,Completed,0
4645,2024-12-29,Settlements,7,1601.63,Completed,0
4646,2024-04-27,Operations,21,6582.43,Completed,0
4647,2024-08-20,Payments,27,1512.87,Completed,0
4648,2024-07-17,Operations,10,3985.86,Completed,0
4649,2024-07-24,Compliance,22,5709.28,Completed,0
4650,2024-12-04,Compliance,27,598.7,Completed,0
4651,2024-05-26,Compliance,55,1617.75,Completed,0
4652,2024-09-27,Payments,51,3272.05,Completed,0
4653,2024-05-18,Operations,30,4676.97,Completed,0
4654,2024-06-29,Payments,15,8599.02,Completed,0
4655,2024-01-30,Settlements,52,1954.0,Completed,0
4656,2024-02-26,Settlements,53,3539.96,Completed,0
4657,2024-08-19,Settlements,13,4810.18,Completed,0
4658,2024-05-25,Settlements,28,3028.21,Completed,0
4659,2024-02-17,Compliance,17,6294.9,Completed,0
4660,2024-07-12,Operations,31,2640.36,Completed,0
4661,2024-08-11,Compliance,12,7746.27,Completed,0
4662,2024-05-15,Operations,43,5101.03,Completed,0
4663,2024-01-22,Operations,31,954.42,Completed,0
4664,2024-01-06,Payments,12,6307.29,Completed,0
4665,2024-07-22,Settlements,40,5735.51,Completed,0
4666,2024-08-26,Operations,15,3452.11,Completed,0
4667,2024-07-03,Settlements,4,210.46,Completed,0
4668,2024-12-25,Settlements,10,2086.95,Completed,0
4669,2024-10-18,Settlements,46,4116.52,Completed,0
4670,2024-11-30,Compliance,71,2079.15,Delayed,0
4671,2024-08-07,Settlements,72,5817.16,Delayed,0
4672,2024-04-25,Operations,16,7152.02,Completed,0
4673,2024-11-08,Compliance,21,8574.57,Completed,0
4674,2024-02-18,Settlements,17,6505.13,Completed,0
4675,2024-06-21,Payments,24,6921.19,Completed,0
4676,2024-03-22,Settlements,7,6123.57,Completed,0
4677,2024-11-17,Settlements,16,9856.31,Completed,0
4678,2024-11-28,Compliance,28,2683.91,Completed,0
4679,2024-02-14,Operations,46,2735.96,Completed,0
4680,2024-11-30,Settlements,30,1350.7,Completed,0
4681,2024-01-20,Compliance,20,4908.27,Completed,0
4682,2024-08-08,Compliance,10,1052.0,Completed,0
4683,2024-05-02,Operations,48,2774.45,Completed,0
4684,2024-08-21,Compliance,6,4878.54,Completed,0
4685,2024-08-08,Operations,7,9580.2,Completed,0
4686,2024-11-18,Payments,37,9641.75,Completed,0
4687,2024-12-04,Settlements,41,7463.03,Completed,0
4688,2024-01-03,Compliance,1,3953.58,Completed,0
4689,2024-06-30,Payments,20,8665.1,Completed,0
4690,2024-07-24,Compliance,3,8767.01,Completed,0
4691,2024-11-15,Compliance,21,9110.95,Completed,0
4692,2024-02-09,Payments,18,6436.25,Completed,0
4693,2024-02-28,Compliance,61,2097.75,Delayed,0
4694,2024-03-02,Compliance,34,1001.7,Completed,0
4695,2024-05-11,Payments,34,9156.28,Completed,0
4696,2024-02-29,Compliance,55,649.91,Completed,0
4697,2024-11-26,Operations,56,3029.31,Completed,0
4698,2024-05-01,Compliance,27,4920.92,Completed,0
4699,2024-04-16,Settlements,14,317.57,Completed,0
4700,2024-04-05,Compliance,45,9078.43,Completed,0
4701,2024-12-12,Settlements,43,2942.5,Completed,0
4702,2024-08-22,Settlements,37,382.2,Completed,0
4703,2024-03-02,Compliance,27,9936.54,Completed,0
4704,2024-09-12,Payments,21,3182.79,Completed,0
4705,2024-02-18,Operations,56,8779.97,Completed,0
4706,2024-12-13,Operations,18,4589.4,Completed,0
4707,2024-06-07,Compliance,14,6664.95,Completed,0
4708,2024-05-03,Payments,20,2486.79,Completed,0
4709,2024-11-12,Payments,12,5078.47,Completed,0
4710,2024-07-25,Operations,43,2650.75,Completed,0
4711,2024-02-17,Payments,27,9515.73,Completed,0
4712,2024-05-15,Compliance,3,703.36,Completed,0
4713,2024-07-19,Compliance,34,2819.27,Completed,0
4714,2024-09-06,Payments,21,8941.78,Completed,0
4715,2024-11-09,Compliance,25,4852.36,Completed,0
4716,2024-12-22,Settlements,30,6040.83,Completed,0
4717,2024-11-13,Operations,16,6551.76,Completed,0
4718,2024-10-21,Compliance,14,802.18,Completed,0
4719,2024-11-09,Payments,37,275.61,Completed,0
4720,2024-07-27,Operations,8,9384.63,Completed,0
4721,2024-12-20,Compliance,11,2787.88,Completed,0
4722,2024-07-29,Operations,13,3865.1,Completed,0
4723,2024-07-10,Payments,48,6852.72,Completed,0
4724,2024-02-13,Settlements,58,2439.41,Completed,0
4725,2024-01-29,Settlements,13,7357.41,Completed,0
4726,2024-02-28,Compliance,11,4636.6,Completed,0
4727,2024-03-11,Settlements,27,8580.44,Completed,0
4728,2024-04-01,Compliance,21,2857.55,Completed,0
4729,2024-09-21,Operations,44,2117.84,Completed,0
4730,2024-08-07,Compliance,35,8333.71,Completed,0
4731,2024-08-02,Compliance,75,3330.63,Delayed,0
4732,2024-10-03,Compliance,11,4177.5,Completed,0
4733,2024-03-04,Settlements,43,7957.71,Completed,0
4734,2024-12-11,Compliance,18,6392.21,Completed,0
4735,2024-10-18,Payments,10,4473.09,Completed,0
4736,2024-09-01,Compliance,18,2573.92,Completed,0
4737,2024-03-02,Operations,19,7665.59,Completed,0
4738,2024-11-27,Payments,54,1886.27,Completed,0
4739,2024-06-18,Operations,6,9289.97,Completed,0
4740,2024-09-25,Operations,13,1588.13,Completed,0
4741,2024-09-23,Operations,26,8068.84,Completed,0
4742,2024-02-23,Payments,10,4300.06,Completed,0
4743,2024-01-16,Payments,70,1941.46,Delayed,0
4744,2024-01-08,Settlements,77,4083.55,Delayed,0
4745,2024-04-13,Payments,24,2293.36,Completed,0
4746,2024-02-28,Compliance,37,1446.34,Completed,0
4747,2024-11-08,Operations,63,2467.64,Delayed,0
4748,2024-02-09,Settlements,22,8687.24,Completed,0
4749,2024-08-24,Payments,36,1148.83,Completed,0
4750,2024-04-03,Operations,9,9728.14,Completed,0
4751,2024-08-09,Payments,3,149.48,Completed,0
4752,2024-07-22,Settlements,47,6616.56,Completed,0
4753,2024-05-17,Payments,23,8579.47,Completed,0
4754,2024-10-26,Payments,76,9346.18,Delayed,0
4755,2024-07-25,Operations,15,1525.46,Completed,0
4756,2024-12-01,Compliance,8,7012.26,Completed,0
4757,2024-03-21,Payments,44,1162.76,Completed,0
4758,2024-08-05,Settlements,72,3590.85,Delayed,0
4759,2024-01-02,Payments,9,7346.07,Completed,0
4760,2024-06-26,Payments,11,3525.13,Completed,0
4761,2024-12-11,Compliance,61,3202.41,Delayed,0
4762,2024-10-05,Operations,92,1248.94,Delayed,1
4763,2024-05-25,Settlements,36,757.74,Completed,0
4764,2024-11-13,Operations,14,1241.25,Completed,0
4765,2024-08-11,Operations,57,8767.2,Completed,0
4766,2024-03-02,Operations,20,210.87,Completed,0
4767,2024-10-20,Payments,14,6959.37,Completed,0
4768,2024-08-26,Compliance,16,7709.38,Completed,0
4769,2024-07-13,Payments,40,5722.09,Completed,0
4770,2024-06-14,Settlements,25,7334.68,Completed,0
4771,2024-08-09,Compliance,35,6557.47,Completed,0
4772,2024-03-01,Operations,45,4610.03,Completed,0
4773,2024-05-08,Compliance,20,3888.83,Completed,0
4774,2024-06-21,Settlements,49,9419.19,Completed,0
4775,2024-06-04,Payments,25,9722.19,Completed,0
4776,2024-04-19,Payments,16,6547.59,Completed,0
4777,2024-09-25,Operations,6,2053.26,Completed,0
4778,2024-12-21,Payments,20,4534.2,Completed,0
4779,2024-10-04,Payments,65,5015.72,Delayed,0
4780,2024-03-14,Settlements,43,7603.9,Completed,0
4781,2024-07-25,Compliance,34,6710.99,Completed,0
4782,2024-10-05,Payments,9,5196.66,Completed,0
4783,2024-11-21,Settlements,16,6835.61,Completed,0
4784,2024-12-05,Settlements,39,338.16,Completed,0
4785,2024-12-22,Operations,46,7788.69,Completed,0
4786,2024-12-05,Settlements,44,2195.16,Completed,0
4787,2024-07-22,Operations,30,6598.45,Completed,0
4788,2024-06-09,Payments,13,1228.34,Completed,0
4789,2024-01-28,Operations,46,1233.16,Completed,0
4790,2024-09-13,Settlements,16,453.01,Completed,0
4791,2024-06-13,Compliance,47,9111.3,Completed,0
4792,2024-03-03,Compliance,20,6085.13,Completed,0
4793,2024-01-22,Payments,73,3683.42,Delayed,0
4794,2024-03-10,Payments,18,7899.0,Completed,0
4795,2024-04-05,Compliance,18,6298.21,Completed,0
4796,2024-06-11,Operations,23,6238.8,Completed,0
4797,2024-03-19,Payments,13,4921.72,Completed,0
4798,2024-01-05,Settlements,11,178.48,Completed,0
4799,2024-11-11,Payments,12,2658.78,Completed,0
4800,2024-04-29,Operations,59,1179.86,Completed,0
4801,2024-10-28,Payments,11,6657.86,Completed,0
4802,2024-06-26,Settlements,18,2561.35,Completed,0
4803,2024-06-24,Settlements,97,4556.65,Delayed,1
4804,2024-08-04,Settlements,48,3598.96,Completed,0
4805,2024-02-25,Operations,47,1517.67,Completed,0
4806,2024-07-05,Operations,88,9587.87,Delayed,0
4807,2024-08-19,Settlements,23,9340.85,Completed,0
4808,2024-09-11,Settlements,4,937.62,Completed,0
4809,2024-04-13,Operations,44,8290.92,Completed,0
4810,2024-03-17,Operations,21,4934.9,Completed,0
4811,2024-08-17,Operations,98,7759.99,Delayed,1
4812,2024-09-14,Compliance,3,1596.46,Completed,0
4813,2024-09-20,Operations,11,1409.51,Completed,0
4814,2024-11-26,Settlements,15,8918.5,Completed,0
4815,2024-06-30,Compliance,23,8988.41,Completed,0
4816,2024-09-12,Operations,7,4712.53,Completed,0
4817,2024-02-07,Settlements,32,8714.56,Completed,0
4818,2024-06-24,Payments,15,6707.84,Completed,0
4819,2024-01-27,Compliance,50,1931.6,Completed,0
4820,2024-10-02,Settlements,62,3356.65,Delayed,0
4821,2024-05-19,Payments,19,1447.0,Completed,0
4822,2024-10-25,Settlements,36,7762.09,Completed,0
4823,2024-10-13,Operations,25,9853.98,Completed,0
4824,2024-03-31,Operations,23,5509.15,Completed,0
4825,2024-03-01,Payments,7,6593.06,Completed,0
4826,2024-12-30,Operations,22,7486.32,Completed,0
4827,2024-12-12,Settlements,46,2320.17,Completed,0
4828,2024-06-11,Payments,33,3426.41,Completed,0
4829,2024-12-16,Settlements,11,4181.98,Completed,0
4830,2024-05-22,Settlements,7,5986.42,Completed,0
4831,2024-09-09,Settlements,22,8519.88,Completed,0
4832,2024-09-25,Operations,13,2616.62,Completed,0
4833,2024-10-17,Operations,14,4761.8,Completed,0
4834,2024-07-05,Settlements,13,7540.19,Completed,0
4835,2024-10-30,Compliance,25,965.11,Completed,0
4836,2024-10-17,Settlements,38,5177.65,Completed,0
4837,2024-03-26,Settlements,13,1529.36,Completed,0
4838,2024-06-14,Payments,12,5437.57,Completed,0
4839,2024-04-23,Settlements,8,7701.45,Completed,0
4840,2024-12-21,Operations,28,2445.78,Completed,0
4841,2024-07-01,Payments,46,8509.84,Completed,0
4842,2024-07-25,Compliance,22,3414.56,Completed,0
4843,2024-09-12,Payments,38,1988.77,Completed,0
4844,2024-08-22,Compliance,55,4706.7,Completed,0
4845,2024-12-20,Payments,29,8773.14,Completed,0
4846,2024-01-03,Payments,11,782.44,Completed,0
4847,2024-07-26,Compliance,10,3342.96,Completed,0
4848,2024-07-15,Operations,12,6566.32,Completed,0
4849,2024-12-06,Operations,79,3640.05,Delayed,0
4850,2024-05-04,Operations,95,801.16,Delayed,1
4851,2024-05-17,Payments,18,3386.79,Completed,0
4852,2024-12-04,Settlements,53,8227.5,Completed,0
4853,2024-01-25,Payments,59,9683.57,Completed,0
4854,2024-03-08,Settlements,7,493.81,Completed,0
4855,2024-03-01,Settlements,76,5735.91,Delayed,0
4856,2024-01-29,Operations,20,1142.5,Completed,0
4857,2024-01-19,Settlements,19,6835.93,Completed,0
4858,2024-06-19,Payments,8,178.13,Completed,0
4859,2024-03-14,Payments,80,245.94,Delayed,0
4860,2024-03-01,Operations,26,7791.11,Completed,0
4861,2024-06-01,Compliance,74,836.91,Delayed,0
4862,2024-10-02,Payments,57,3121.3,Completed,0
4863,2024-02-17,Settlements,19,9584.6,Completed,0
4864,2024-07-29,Payments,27,9853.95,Completed,0
4865,2024-12-08,Payments,14,1697.89,Completed,0
4866,2024-05-18,Payments,16,5652.93,Completed,0
4867,2024-04-19,Compliance,34,5635.57,Completed,0
4868,2024-07-01,Settlements,42,4578.57,Completed,0
4869,2024-01-28,Operations,4,9254.53,Completed,0
4870,2024-07-15,Payments,4,7564.94,Completed,0
4871,2024-07-09,Settlements,16,7668.82,Completed,0
4872,2024-11-10,Settlements,30,2768.74,Completed,0
4873,2024-02-20,Operations,60,4399.77,Completed,0
4874,2024-05-28,Payments,26,4925.49,Completed,0
4875,2024-09-24,Compliance,20,3059.23,Completed,0
4876,2024-02-19,Settlements,37,1038.7,Completed,0
4877,2024-09-02,Operations,11,1350.96,Completed,0
4878,2024-04-22,Compliance,26,1888.64,Completed,0
4879,2024-06-18,Settlements,22,2116.17,Completed,0
4880,2024-06-14,Payments,28,2498.39,Completed,0
4881,2024-01-14,Settlements,55,2629.05,Completed,0
4882,2024-07-21,Compliance,5,4611.59,Completed,0
4883,2024-10-14,Compliance,23,5144.77,Completed,0
4884,2024-07-07,Payments,42,3157.9,Completed,0
4885,2024-06-03,Payments,36,9082.23,Completed,0
4886,2024-02-24,Operations,5,5576.08,Completed,0
4887,2024-06-30,Payments,4,7896.02,Completed,0
4888,2024-07-28,Operations,40,9249.95,Completed,0
4889,2024-03-15,Compliance,5,1715.04,Completed,0
4890,2024-10-03,Compliance,27,4335.96,Completed,0
4891,2024-05-12,Settlements,52,4388.78,Completed,0
4892,2024-12-08,Settlements,6,3609.28,Completed,0
4893,2024-02-28,Operations,75,188.17,Delayed,0
4894,2024-12-10,Payments,39,8178.12,Completed,0
4895,2024-06-30,Payments,130,1204.44,Delayed,1
4896,2024-12-04,Settlements,16,9955.26,Completed,0
4897,2024-11-16,Compliance,62,7752.29,Delayed,0
4898,2024-03-04,Operations,18,5842.1,Completed,0
4899,2024-11-22,Compliance,25,1630.6,Completed,0
4900,2024-09-16,Compliance,14,5202.39,Completed,0
4901,2024-07-11,Payments,24,2684.98,Completed,0
4902,2024-05-22,Operations,48,2597.99,Completed,0
4903,2024-04-13,Compliance,76,8312.34,Delayed,0
4904,2024-08-01,Settlements,12,3868.38,Completed,0
4905,2024-08-29,Settlements,28,4562.17,Completed,0
4906,2024-07-27,Payments,15,8445.35,Completed,0
4907,2024-04-02,Settlements,29,969.13,Completed,0
4908,2024-05-21,Settlements,53,5986.72,Completed,0
4909,2024-04-21,Compliance,17,5824.34,Completed,0
4910,2024-02-28,Settlements,35,4309.62,Completed,0
4911,2024-02-12,Settlements,11,8314.77,Completed,0
4912,2024-07-25,Compliance,56,9434.61,Completed,0
4913,2024-09-24,Payments,43,4706.83,Completed,0
4914,2024-10-22,Payments,13,4615.86,Completed,0
4915,2024-04-27,Operations,12,5070.43,Completed,0
4916,2024-01-20,Settlements,64,7258.93,Delayed,0
4917,2024-08-09,Compliance,91,6713.8,Delayed,1
4918,2024-06-14,Operations,13,2306.07,Completed,0
4919,2024-05-10,Payments,48,732.56,Completed,0
4920,2024-06-04,Payments,19,9497.62,Completed,0
4921,2024-07-02,Compliance,64,2684.59,Delayed,0
4922,2024-03-30,Operations,19,6422.11,Completed,0
4923,2024-04-03,Operations,41,8301.54,Completed,0
4924,2024-01-13,Compliance,28,3072.74,Completed,0
4925,2024-11-17,Compliance,2,6390.79,Completed,0
4926,2024-10-19,Operations,12,1168.21,Completed,0
4927,2024-08-17,Payments,40,9702.32,Completed,0
4928,2024-11-17,Settlements,37,675.77,Completed,0
4929,2024-10-18,Payments,30,4437.93,Completed,0
